,DGS10_z,DGS2_z,FEDFUNDS_z,CPIAUCSL_z,UNRATE_z,BAMLH0A0HYM2_z,A191RL1Q225SBEA_z,INDPRO_z,PAYEMS_z,CP_z,UMCSENT_z,VIXCLS_z,M2SL_z,USEPUINDXD_z,PNFIC1_z,YC_raw,YC_z,CPI_YoY,CPI_YoY_z,RFF_raw,RFF_z
2006-06-30,,,2.272155597308889,1.9162703994563381,-1.8901417565010812,-0.9668674014069797,-1.0240346607756319,1.5521319445152537,1.680586700683213,1.79096707843767,-0.9731212182890431,-0.5919381867100643,1.7404968984553726,1.7479024266587353,,-0.009999999999999787,-1.6913256829937642,2.5,1.8325029847624803,0.8082756840474827,1.296123863645529
2006-07-31,,,2.368581288782021,1.9682595410716797,-1.6864418227455602,-0.8946365835166874,-1.0019199362130615,1.4510942381911853,1.66800762757103,1.7158832003441322,-0.9642989036628717,0.18743766099528006,1.7837472404615395,0.3791901865712506,,0.020000000000000462,-1.5979067809122012,2.5,1.6752755082398034,1.1353309389430466,1.649296986239294
2006-08-31,,,2.2724313136826244,1.989930914264988,-1.6610887272256256,-0.8486405012489388,-0.9804187659059556,1.5474375523158252,1.6463536636236864,1.64711884218254,-1.3382099839994364,-0.8429242082276394,1.7766630911069632,-0.9225519467636707,,-0.04999999999999982,-1.6157066329802359,2.5,1.426651505678345,1.323431922488517,1.8262901641352753
2006-09-30,,,2.1595084454316433,1.7849969923038784,-2.0214417135696237,-0.8458081260762872,-1.262092271313482,1.4060795148974043,1.615560282485317,1.6525433504410758,-0.7797812987383184,-1.0587023103700421,1.7613617990517751,-0.4461896765277459,,-0.07000000000000028,-1.571585430367272,2.012072434607637,-0.6772224864354736,2.5,2.5
2006-10-31,,,2.0477862090531365,1.610856156059533,-2.1166222767414564,-0.8847058980295545,-1.3362774051147508,1.3055243568381636,1.5349029065351663,1.592340572496287,0.5027808919904391,-1.4252210235741798,1.8244103937725058,-0.8517065525926746,,-0.09999999999999964,-1.5394077812902696,1.4063284781516971,-1.3146848344901663,2.5,2.5
2006-11-30,,,1.9445054009242415,1.5673555634252905,-1.8246963961322544,-0.8945924254478141,-1.4203755088161967,1.2342380180516548,1.552242239997261,1.5367802947722795,0.2732690643021979,-1.434752423169051,1.8354890118615377,1.1858919542525763,,-0.16000000000000014,-1.5377718370967774,1.9687026754164672,-0.704972060833309,2.5,2.5
2006-12-31,,,1.8447182617185167,1.6454062280410167,-1.9204984632453992,-1.0001326917832942,0.3263118860080497,1.581266541925861,1.557889362780642,1.3604356814564207,0.21401435325009305,-1.0810296631335545,1.872801413392668,2.221232995900128,,-0.11000000000000032,-1.4303962446800458,2.5,-0.11823239612641263,2.5,2.2187342070312495
2007-01-31,,,1.7665848240326039,1.6291269695172639,-1.4775313287611505,-1.0419216820396089,0.30494650682477104,1.3654885651292756,1.5793757157713426,1.3197196988861397,1.128686225967371,-1.6157592365042006,1.8928351239337668,0.9756237131014487,,-0.11000000000000032,-1.3777841485417155,2.075765178123423,-0.6392760685853581,2.5,2.4128601422665086
2007-02-28,,,1.6952994071344707,1.6666796010539575,-1.597144762472741,-0.965831857453981,0.2833304678307814,1.6827834260626866,1.541291662482199,1.281709033126628,0.20658042115038078,1.0997902960535686,1.836009615280723,-0.5934790060995035,,-0.09000000000000075,-1.309765539066719,2.420260782347028,-0.2840195242410866,2.5,2.0656448459156826
2007-03-31,,,1.624006903674104,1.7323430758910672,-1.7036309746640843,-0.9209039977073289,-1.1295654252807237,1.6768075267448141,1.5663702807886062,1.0363939847602688,-0.25103529952948567,0.7397075721017337,1.839528982513303,-0.4421785660656645,,0.07000000000000028,-1.1155362860250515,2.5,0.12511601665043254,2.4618027040560726,1.7293558605598969
2007-04-30,,,1.5525229706290609,1.7399897030425073,-1.4657751375784602,-0.9391563060442497,-1.0957608873728342,1.8628071166040514,1.5150654681927025,1.0060771502229469,-0.4417356816763841,0.588749461781647,1.955308249997014,-1.018596837967477,,0.03000000000000025,-1.1164131027390147,2.5,-0.13565984220594296,2.5,1.7836538130700192
2007-05-31,,,1.4919316871634742,1.77356893062536,-1.5784562413175347,-1.0317993852845901,-1.0632642534366212,1.7743075533094563,1.5050141420264074,0.9771231478741519,-0.22644881481106466,-0.08216809476929389,1.8642943430988204,-0.8026691414543656,,-0.019999999999999574,-1.1261564373521715,2.5,-0.026601783627658988,2.5,1.6447446370335583
2007-06-30,,,1.435415550884804,1.763019925711633,-1.1841055192924688,-0.76987225284663,-0.2688714204092605,1.7121445370716375,1.4649533626429068,1.1965505065030038,-0.6981352017994985,1.79290613339715,1.844391223791204,-1.0689276588834,,0.16000000000000014,-0.9224966599984322,2.5,-0.08346843468921197,2.5,1.6014684756815405
2007-07-31,,,1.3879800013961727,1.7405194594258222,-0.9756357047604939,-0.1702541432746643,-0.2688714204092605,1.569526346648109,1.3842147038920052,1.1624496642621336,0.22009125370806137,2.5,1.819794997733807,-1.2345454167864214,,0.22000000000000064,-0.835991617277849,2.3178905864958077,-0.5875174026035941,2.5,1.769842157250515
2007-08-31,,,1.2057480306156456,1.6850926290360815,-1.1125727481508936,0.05087142715746387,-0.2688714204092605,1.5909564696366725,1.308422794575032,1.1303507422593266,-0.9663862638615115,2.5,1.922842326062307,-0.11573591156942711,,0.3899999999999997,-0.6484950267480096,1.897448478900876,-1.1381444699274461,2.5,1.797576802365116
2007-09-30,,,1.1211414329149092,1.724030702860686,-0.9078292702435513,-0.0851477336011428,-0.39998342892914157,1.6400766712018275,1.296899623992581,0.9226225886165694,-0.9140587059832669,1.4094955219077347,1.8450047995482828,-0.7921582949881426,,0.6199999999999997,-0.40745323706338926,2.5,0.04829725404426488,2.106173570019732,1.150047029368851
2007-10-31,,,0.9852717881669476,1.733489268857768,-0.8782242905449424,0.07298706096453401,-0.4089902000098667,1.4361713572672619,1.2788400186079432,0.8945825734604348,-1.2816902600545084,1.527630601770787,1.7673251369453333,0.47631795686610684,,0.5400000000000005,-0.4620667733489309,2.5,1.043833292272189,1.1493016344725238,0.5619839269914997
2007-11-30,,,0.8033736068094207,1.8503547017637636,-0.8489440472599992,1.0701159970813077,-0.4181098905824145,1.6294552956515038,1.2856469675906896,0.8675411004895467,-1.943727774988299,2.5,1.726021999859774,0.04586431528744337,,0.9300000000000002,-0.060890955056870824,2.5,1.951190019164268,0.11673267326733416,-0.06521719658634428
2007-12-31,,,0.6357929705286112,1.8458048836393803,-0.29972632404969524,1.3285422818519717,-0.3211654415459011,1.5699399144160247,1.2914021365473674,0.9207354872997306,-1.9064992066027273,2.2121518066093593,1.7018038093998529,1.5166703607748948,,0.9900000000000002,0.019056325239475203,2.5,1.545813112000439,0.13118660758246836,-0.07072487282389313
2008-01-31,,,0.44115214290279336,1.8518796146620957,-0.27885744103316196,2.216891694663365,-0.34951373913528655,1.4304608120728222,1.2421479104071542,0.8922651167647904,-1.354769982248736,2.5,1.6899433392178524,2.5,,1.5,0.550423619272618,2.5,1.704504887992967,-0.354695655165981,-0.3789385261629629
2008-02-29,,,-0.13389987565069034,1.8319106768500104,-0.4348670166247773,2.5,-0.37946198817369015,1.1829718707567032,1.1605868555116772,0.8647369609423738,-2.336125043519254,2.4951043440454135,1.81585682606115,1.4125042248087516,,1.88,0.946756998231287,2.5,1.4699001202989048,-1.1629592706119678,-0.8856042907342836
2008-03-31,,,-0.3679496096413263,1.8385716694799352,-0.04639334047018561,2.5,-2.5,0.9725543165786201,1.079842141524728,0.4409160620648123,-2.2779577134377638,2.07673418005723,1.8715237493669625,-0.05399823805245398,,1.83,0.9129821895008862,2.5,1.231078619932309,-1.3649035501344344,-1.0187198889972113
2008-04-30,,,-0.578735996106367,1.819908225584357,-0.20569278104115926,2.139846400487024,-2.5,0.5856123998848789,0.9003910119766471,0.4147628895907064,-2.5,1.038773716483605,1.8607939098598731,0.09482565072971672,,1.48,0.576823248284908,2.5,1.107944159492819,-1.6237609759888127,-1.162896699816108
2008-05-31,,,-0.7707842941012827,1.882718171785069,0.5925851481836474,1.8979781543280116,-2.497442224959595,0.2284023112242046,0.736303856270969,0.3880589554855078,-2.5,0.41545291105153803,1.779372115189188,-0.13739345644718137,,1.3999999999999995,0.5089817064108019,2.5,1.284260097285651,-2.108413823123993,-1.423068120540609
2008-06-30,,,-0.772729940994622,2.037277167771634,1.047675470199054,2.4475686669034546,-0.2534760345623496,0.053189157286829915,0.5865107684045492,0.45187167084033597,-2.5,1.5428144595461535,1.7214665624113934,0.15817233100023315,,1.3600000000000003,0.488874060162814,2.5,2.1714381246122025,-2.5,-1.84890247842204
2008-07-31,,,-0.7855149423061077,2.1040893723035463,1.50745675590267,2.5,-0.24278669285085303,-0.2387397838087133,0.38786499427372656,0.4252111892360992,-2.0343101518600113,1.26634990284794,1.7382052521909817,-0.286399213543811,,1.4700000000000002,0.64743170486726,2.5,2.5,-2.5,-2.0771575538823237
2008-08-31,,,-0.8105791794834868,1.9813120454965294,2.1341131440377286,2.5,-0.23210691005121528,-1.1454017054892027,0.09803398741067927,0.39791194468936886,-1.7192075894490055,0.7773434760276332,1.6736320378324991,0.4049373711745103,,1.4700000000000002,0.6827746502432512,2.5,2.265447718192374,-2.5,-1.9029985289877722
2008-09-30,,,-0.9462484643485635,1.9180122426342285,2.1341131440377286,2.5,-2.5,-2.5,-0.3755199918141782,0.07790491784663571,-0.9970049241923898,2.5,1.7385496623497192,2.5,,1.85,1.1446105291728872,2.5,1.8029367853321034,-2.5,-1.7577328294371528
2008-10-31,,,-1.4715978619071997,1.6651008102377591,2.5,2.5,-2.456512168559858,-2.5,-0.9306406806436344,0.04080866556811276,-2.0223198561916482,2.5,1.8745041537237928,1.1498777822749644,,2.4499999999999997,1.8389102090909473,2.5,0.5141349666496624,-2.5,-1.509957616991096
2008-11-30,,,-1.809528890944881,1.2347705302593113,2.5,2.5,-2.3673277121564524,-2.5,-1.7668880745260138,4.981033335515393e-05,-2.026689220438372,2.5,1.87572548831043,1.5662643893592452,,1.9300000000000002,1.257996200134878,1.0999174706166848,-2.1669333759975538,-0.7099174706166848,-0.4217734186671437
2008-12-31,,,-1.9159048029602574,1.0227964991548166,2.5,2.5,-2.5,-2.5,-2.4380122207986448,-2.5,-1.5238891838789874,1.6606373484691928,2.141089761376105,0.9468955169561486,,1.49,0.7825041000979711,-0.02222800255385904,-2.5,0.18222800255385904,0.04215304309666604
2009-01-31,,,-1.8860226975814105,1.0481179810058605,2.5,2.5,-2.5,-2.5,-2.5,-2.5,-1.3498775405501704,1.9026339994585952,2.1535950461740745,0.6055233523141442,,1.9300000000000002,1.3324199297998893,-0.11358601902212717,-2.5,0.2635860190221272,0.07433898605841334
2009-02-28,,,-1.8126430914890135,1.098607698120931,2.5,2.5,-2.5,-2.5,-2.5,-2.5,-1.6203982303501647,1.8622302640958606,2.052510025533543,0.839946006687778,,2.02,1.4628093708058398,0.008463140671510772,-2.5,0.21153685932848923,0.03858442549901302
2009-03-31,,,-1.804759982348101,1.0457951748045813,2.5,2.5,-1.9791162637830553,-2.5,-2.5,-0.7961922763759915,-1.4463594673268594,1.5761188912326547,2.037417601569481,0.8659379266803812,,1.9,1.3389050588279596,-0.4464787676623838,-2.5,0.6264787676623838,0.24926848522407263
2009-04-30,,,-1.7904536165491722,1.039795558479215,2.5,1.7175313766570022,-1.8829204927710654,-2.5,-2.5,-0.8256073271414431,-0.8069761728254574,0.942332141549736,1.9036637270430723,0.08954796418342365,,2.25,1.7692395287601554,-0.5763244243767063,-2.5,0.7263244243767063,0.28613154957577475
2009-05-31,,,-1.743768472416976,1.0448889384791595,2.5,1.280224378613378,-1.7962089341372294,-2.4340101627959054,-2.5,-0.8566347461344278,-0.5096165560255489,0.34243563985723735,1.890060441668966,-0.08973348118383317,,2.5,2.0960372539053997,-1.015761495855172,-2.5,1.1957614958551719,0.5161362084199398
2009-06-30,,,-1.698773924385938,1.2108403480291328,2.5,0.9948016760892612,-0.6154982324809111,-2.2284389996628864,-2.5,-0.49899850327122536,-0.3225379464677433,0.12020903914157959,1.7882039817237239,-0.3087539469009965,,2.42,1.8963779328661987,-1.2291746182109153,-2.5,1.4391746182109153,0.6232416572927858
2009-07-31,,,-1.6917010038016926,1.1715230272546444,2.5,0.682008044350757,-0.5958647463330214,-1.8827697252804068,-2.465385547701095,-0.5271453317032402,-0.6505024538526375,0.0642527586548999,1.6873359550157472,1.9704774040651751,,2.39,1.8176528831642875,-1.9587610037622771,-2.5,2.1187610037622773,0.964799560762846
2009-08-31,,,-1.6536732583969225,1.2230527343085642,2.5,0.6404531981048943,-0.5764700456287589,-1.6051657350778585,-2.276943325257646,-0.5568457795088169,-0.6380725414367461,0.04233673816013492,1.5894902391372305,-0.6791039954743102,,2.4299999999999997,1.8141637468885348,-1.4838355663267633,-2.4175076948029792,1.6438355663267632,0.6785701516833258
2009-09-30,,,-1.618515868911851,1.2398616205325177,2.5,0.3656185223187255,0.0766686800039758,-1.3957023946958822,-2.135754763040223,0.4344560343259408,-0.017166167629517958,-0.01924939617758671,1.5006025034561898,-0.2751755313293102,,2.3600000000000003,1.6830590971062498,-1.377942862886472,-2.219522149815491,1.527942862886472,0.5928918712404042
2009-10-31,,,-1.59190475701871,1.2829510280560346,2.5,0.27947117846144753,0.08944008743456974,-1.2860907103157317,-2.006511771369795,0.40975900461652104,-0.19872917966482237,0.3503372045307967,1.4705797377699135,-0.3097755640115643,,2.5,1.7894760476908531,-0.22396829420033848,-1.5282627624613128,0.3439682942003385,-0.08000366712798763
2009-11-30,,,-1.5483349877972092,1.3337832124782392,2.334039886429718,0.27501869913628835,0.1023765519700769,-1.1644141048186933,-1.8456354015595904,0.38471461031369675,-0.41320813129140754,-0.18892147182469476,1.4488881789798518,0.24055508275887522,,2.5,1.755796735438366,1.9145871744709275,-0.36991554390869263,-1.7945871744709274,-1.273221485326073
2009-12-31,-0.7292882952591875,-1.3002583905032468,-1.5035505819427597,1.3130246331880224,2.195096454622355,-0.01464003367525086,1.0299210442321438,-1.05896751601596,-1.7779597771402507,1.037998586200873,0.05468293883915519,-0.45831432317679655,1.365296728400581,0.237947249870569,,2.5,1.8544085060229107,2.5,0.1165570267092474,-2.5,-1.728507646196295
2010-01-31,-1.0020638593258482,-1.4817841071229423,-1.464353946652437,1.2988592460853172,2.0257061937633907,0.00659198296006342,1.026784332911543,-0.870670972092277,-1.6523533283054255,1.0084287005425892,0.29200370814356985,-0.24844486799765522,1.2307631519182727,0.36154925879691197,,2.5,1.866091835724383,2.5,0.015092172917257077,-2.5,-1.579728223260613
2010-02-28,-1.0226908729673867,-1.472038370409981,-1.4104466187827984,1.2421411127744106,1.9240543795645024,0.030171387264222294,1.0236622086782425,-0.7793675125541707,-1.5672731128815756,0.9803085460933096,0.2776034361444864,-0.7146814232811852,1.269925323044486,0.5961320566564292,,2.5,1.7723552703315824,2.151336357866529,-0.22873398348539584,-2.021336357866529,-1.2876305372191463
2010-03-31,-0.7079930407884911,-1.3265615381075118,-1.3536999069724573,1.2213678901665266,1.8782257140529153,-0.17356193040338785,0.2674630973453212,-0.6461424006867372,-1.4253391534652526,1.3686417372572433,0.331807316123399,-0.8981379630275201,1.2029877568598524,-0.42812664343005663,,2.5,1.7135008473925954,2.2861714393279886,-0.1483276609014928,-2.1261714393279885,-1.3127647683734227
2010-04-30,-0.9023030649707492,-1.3477908312070552,-1.2941679394171843,1.1986403592111998,1.7909832712644336,-0.23095190908296104,0.2836242223765448,-0.5587954105276296,-1.2736912933053035,1.3202521815220816,0.24191418163513106,-0.5282747480844985,1.2093025125761454,-0.6115200417430774,,2.5,1.5525383679577947,2.2067707525304403,-0.18084069315444867,-2.00677075253044,-1.2241441971082738
2010-05-31,-1.4227679927771573,-1.4729836115666626,-1.2544339172191754,1.1575969275280436,1.5790106469789011,0.06653549028722958,0.3001792604321421,-0.337093863436005,-1.064675946757657,1.2745023356436223,0.45908603272683507,0.3433234182089061,1.2654968478266462,0.6910979685161789,,2.5,1.342220068544826,2.003548929218568,-0.2821614274457847,-1.8035489292185682,-1.0907905094482537
2010-06-30,-1.8838466295044163,-1.5565413470211844,-1.225257521475856,1.1219500430543328,1.4284881403560663,0.08833069728963067,0.91952574562134,-0.27030635508377493,-1.0426841150148363,1.1753224790124939,0.7881217021573108,0.5342513305484949,1.2483734849360406,0.3837163129002923,,2.3600000000000003,1.1266996184273146,1.1215605940686268,-0.7396427285862474,-0.9415605940686269,-0.6337949051019641
2010-07-31,-1.9107375831326976,-1.5811092258025272,-1.1870635293468401,1.1540471384295659,1.3759725991742282,-0.046462140156295885,0.9039010482795466,-0.17958367046920184,-1.0115772488561272,1.1378609579255883,-0.10676421727962397,-0.5110386393301362,1.2180953067345643,0.44752611770708833,,2.3899999999999997,1.1158952064772987,1.3407784804821077,-0.6056299127224597,-1.1607784804821077,-0.7310358689113435
2010-08-31,-2.5,-1.6181732238435926,-1.145010010911313,1.172823419439338,1.3697414504511511,0.0162914979245115,0.8885902904408368,-0.08780121359632304,-0.9570376308112688,1.101974188273071,0.09209965515679935,-0.27741483726329214,1.2687131295041554,0.5308580996736654,,2.0,0.7315101799740764,1.1501775395112546,-0.6846098435162108,-0.9601775395112546,-0.6201552435953125
2010-09-30,-2.3921041961078195,-1.6332808221908006,-1.1086783669820242,1.190596339688951,1.3206317931875964,-0.14548770817401047,0.6399026152823106,-0.004326979000753692,-0.9257832393033232,1.5313038530945844,0.057970606830836324,-0.5219298085204145,1.2821204112497808,-0.07454142501114312,,2.11,0.8049028575339556,1.1183122472331775,-0.6756277106552998,-0.9283122472331775,-0.6062731758498131
2010-10-31,-2.2127638429997694,-1.6687019617714618,-1.0732702032642638,1.2678006358839349,1.2316916558812612,-0.23111582388991242,0.6406445601893598,-0.004272874923154679,-0.7991471134048526,1.4746448519064672,0.04076134433978381,-0.7744651412599363,1.342664681618479,1.225433730232793,,2.29,0.9392988637106491,1.1666951489314625,-0.6250858743354827,-0.9766951489314626,-0.6262705522195983
2010-11-30,-1.9228539171361285,-1.5727135491830724,-1.0386383295007127,1.319109278648464,1.3581258477519076,-0.17487538163121882,0.6413872736461737,0.05559699838409246,-0.7176269324981961,1.421636798313376,0.6760462548001904,-0.5504380397249663,1.3386834037065,-0.05540998006427286,,2.36,0.9712481556444078,1.084544776600338,-0.6485593104309305,-0.894544776600338,-0.5700329565346228
