,IVW,PDP,VYM,^SPX,SP5MV
2015-01-26,25.13650131225586,40.547672271728516,49.38437271118164,2057.090087890625,5990.87
2015-01-27,24.713897705078125,40.21879959106445,48.61027908325195,2029.550048828125,5961.45
2015-01-28,24.500362396240234,39.8415641784668,48.12287902832031,2002.1600341796875,5966.29
2015-01-29,24.749479293823242,40.37355422973633,48.65327835083008,2021.25,5839.33
2015-01-30,24.41139793395996,39.60941696166992,47.85768508911133,1994.989990234375,5804.31
2015-02-02,24.633819580078125,39.65777587890625,48.50993728637695,2020.8499755859375,5816.0
2015-02-03,24.920747756958008,40.01567077636719,49.155006408691406,2050.030029296875,5894.49
2015-02-04,24.842905044555664,39.976985931396484,48.9256591796875,2041.510009765625,5927.03
2015-02-05,25.127609252929688,40.47028732299805,49.434547424316406,2062.52001953125,5957.64
2015-02-06,24.960786819458008,40.27682876586914,49.24101638793945,2055.469970703125,5928.75
2015-02-09,24.836233139038086,39.899620056152344,49.06184768676758,2046.739990234375,5926.5
2015-02-10,25.16541862487793,40.50897979736328,49.57072830200195,2068.590087890625,5938.58
2015-02-11,25.209903717041016,40.60570526123047,49.54206466674805,2068.530029296875,5939.2
2015-02-12,25.47237205505371,40.85719680786133,50.029457092285156,2088.47998046875,5967.18
2015-02-13,25.58580780029297,41.128021240234375,50.17998123168945,2096.989990234375,5982.56
2015-02-17,25.63697052001953,41.089332580566406,50.22297286987305,2100.340087890625,5980.52
2015-02-18,25.692577362060547,41.350502014160156,50.215816497802734,2099.679931640625,5970.53
2015-02-19,25.719263076782227,41.39885711669922,50.072471618652344,2097.449951171875,5977.48
2015-02-20,25.89498519897461,41.81476974487305,50.29465866088867,2110.300048828125,6021.73
2015-02-23,25.932796478271484,41.930843353271484,50.33766555786133,2109.659912109375,6015.12
2015-02-24,25.961721420288086,41.89216232299805,50.51685333251953,2115.47998046875,6025.71
2015-02-25,25.939470291137695,41.96954345703125,50.373497009277344,2113.860107421875,6037.61
2015-02-26,25.97283363342285,42.00823211669922,50.373497009277344,2110.739990234375,6021.26
2015-02-27,25.870515823364258,41.776084899902344,50.201480865478516,2104.5,6018.73
2015-03-02,26.066253662109375,42.25005340576172,50.351993560791016,2117.389892578125,6018.75
2015-03-03,25.939470291137695,42.00823211669922,50.17998123168945,2107.780029296875,5989.87
2015-03-04,25.857177734375,41.79544448852539,49.92194366455078,2098.530029296875,5981.86
2015-03-05,25.87273406982422,41.96954345703125,49.828758239746094,2101.0400390625,5988.0
2015-03-06,25.510190963745117,41.40851974487305,49.14067840576172,2071.260009765625,5882.3
2015-03-09,25.628068923950195,41.66002655029297,49.327030181884766,2079.429931640625,5903.22
2015-03-10,25.221033096313477,41.137699127197266,48.58878707885742,2044.1600341796875,5850.24
2015-03-11,25.12539291381836,41.09901428222656,48.3952522277832,2040.239990234375,5823.43
2015-03-12,25.42121696472168,41.727718353271484,48.95432662963867,2065.949951171875,5858.21
2015-03-13,25.27219009399414,41.58264923095703,48.67478561401367,2053.39990234375,5844.81
2015-03-16,25.63251495361328,42.22103500366211,49.25535583496094,2081.18994140625,5909.5
2015-03-17,25.583589553833008,42.36612319946289,49.14785385131836,2074.280029296875,5897.1
2015-03-18,25.870515823364258,42.685306549072266,49.78575897216797,2099.5,5882.62
2015-03-19,25.85494613647461,42.88844299316406,49.441715240478516,2089.27001953125,5961.92
2015-03-20,26.066253662109375,43.13729476928711,49.8072509765625,2108.10009765625,6018.44
2015-03-23,25.988399505615234,42.85649871826172,49.83756637573242,2104.419921875,6046.45
2015-03-24,25.868284225463867,42.604736328125,49.44792556762695,2091.5,6011.86
2015-03-25,25.386449813842773,41.723594665527344,48.89955139160156,2061.050048828125,5941.18
2015-03-26,25.335119247436523,41.61707305908203,48.76246643066406,2056.14990234375,5905.75
2015-03-27,25.408771514892578,42.06249237060547,48.863460540771484,2061.02001953125,5914.29
2015-03-30,25.67658233642578,42.46917724609375,49.48400115966797,2086.239990234375,5970.25
2015-03-31,25.431087493896484,42.05280685424805,49.281982421875,2067.889892578125,5952.05
2015-04-01,25.315040588378906,41.7042350769043,48.96449661254883,2059.68994140625,5902.81
2015-04-02,25.384220123291016,41.868839263916016,49.10157012939453,2066.9599609375,5927.77
2015-04-06,25.529279708862305,42.02375793457031,49.469573974609375,2080.6201171875,5976.56
2015-04-07,25.495803833007812,41.878509521484375,49.38298416137695,2076.330078125,5973.31
2015-04-08,25.625247955322266,42.33361053466797,49.38298416137695,2081.89990234375,5947.34
2015-04-09,25.716753005981445,42.36265563964844,49.63551712036133,2091.179931640625,5952.13
2015-04-10,25.82387351989746,42.566001892089844,50.03960037231445,2102.06005859375,5991.29
2015-04-13,25.712289810180664,42.420772552490234,49.77263641357422,2092.429931640625,5991.71
2015-04-14,25.705591201782227,42.265830993652344,49.902503967285156,2095.840087890625,5980.45
2015-04-15,25.8060245513916,42.265830993652344,50.219993591308594,2106.6298828125,5987.52
2015-04-16,25.8060245513916,42.304561614990234,50.19112014770508,2104.989990234375,5981.22
2015-04-17,25.504732131958008,41.830101013183594,49.68605041503906,2081.179931640625,5922.39
2015-04-20,25.785938262939453,42.23678207397461,50.155059814453125,2100.39990234375,5975.23
2015-04-21,25.832805633544922,42.35298538208008,49.96023178100586,2097.2900390625,5969.1
2015-04-22,25.964475631713867,42.39170837402344,50.212772369384766,2107.9599609375,5976.64
2015-04-23,26.038129806518555,42.71123504638672,50.270484924316406,2112.929931640625,6016.81
2015-04-24,26.147489547729492,42.68219757080078,50.443668365478516,2117.68994140625,6027.72
2015-04-27,26.035898208618164,42.24647521972656,50.270484924316406,2108.919921875,5997.54
2015-04-28,26.042593002319336,42.08185577392578,50.660133361816406,2114.760009765625,6012.53
2015-04-29,25.879671096801758,41.7042350769043,50.443668365478516,2106.85009765625,5956.21
2015-04-30,25.55607032775879,41.084510803222656,50.11896896362305,2085.510009765625,5933.68
2015-05-01,25.88190460205078,41.7623176574707,50.443668365478516,2108.2900390625,5970.96
2015-05-04,25.931007385253906,41.830101013183594,50.58797073364258,2114.489990234375,6000.71
2015-05-05,25.573923110961914,41.17166519165039,50.090110778808594,2089.4599609375,5938.25
2015-05-06,25.482412338256836,41.04578399658203,49.8736457824707,2080.14990234375,5880.07
2015-05-07,25.618553161621094,41.40404510498047,49.97466278076172,2088.0,5931.84
2015-05-08,25.984561920166016,41.79136657714844,50.61684036254883,2116.10009765625,5989.85
2015-05-11,25.87074851989746,41.74296951293945,50.34264373779297,2105.330078125,5968.76
2015-05-12,25.77701759338379,41.5880241394043,50.212772369384766,2099.1201171875,5948.59
2015-05-13,25.774776458740234,41.462154388427734,50.234413146972656,2098.47998046875,5949.56
2015-05-14,26.116243362426758,41.936607360839844,50.68900680541992,2121.10009765625,5997.67
2015-05-15,26.149721145629883,41.96567153930664,50.74671173095703,2122.72998046875,6033.21
2015-05-18,26.21889877319336,42.28519821166992,50.797237396240234,2129.199951171875,6036.95
2015-05-19,26.22113037109375,42.29487991333008,50.77559280395508,2127.830078125,6038.04
2015-05-20,26.178733825683594,42.227108001708984,50.81886291503906,2125.85009765625,6045.23
2015-05-21,26.243450164794922,42.33361053466797,50.876583099365234,2130.820068359375,6037.61
2015-05-22,26.209976196289062,42.304561614990234,50.660133361816406,2126.06005859375,6016.42
2015-05-26,25.92654037475586,41.820411682128906,50.241634368896484,2104.199951171875,5965.66
2015-05-27,26.234525680541992,42.19804763793945,50.58797073364258,2123.47998046875,6003.3
2015-05-28,26.194355010986328,42.18836975097656,50.59518051147461,2120.7900390625,5992.95
2015-05-29,26.009113311767578,41.91724395751953,50.30657196044922,2107.389892578125,5973.71
2015-06-01,26.100622177124023,42.08185577392578,50.31378936767578,2111.72998046875,5989.96
2015-06-02,26.038129806518555,41.96567153930664,50.22720718383789,2109.60009765625,5968.66
2015-06-03,26.098388671875,42.110904693603516,50.25606155395508,2114.070068359375,5940.41
2015-06-04,25.884136199951172,41.7042350769043,49.85199737548828,2095.840087890625,5923.24
2015-06-05,25.814956665039062,41.79136657714844,49.64276123046875,2092.830078125,5862.48
2015-06-08,25.611862182617188,41.394371032714844,49.44068908691406,2079.280029296875,5851.63
2015-06-09,25.589536666870117,41.297550201416016,49.49122619628906,2080.14990234375,5837.81
2015-06-10,25.90645980834961,41.92692565917969,50.03238296508789,2105.199951171875,5892.28
2015-06-11,25.977874755859375,42.05280685424805,50.169471740722656,2108.860107421875,5907.19
2015-06-12,25.788171768188477,41.907569885253906,49.7509765625,2094.110107421875,5870.33
2015-06-15,25.683277130126953,41.723594665527344,49.50565719604492,2084.429931640625,5846.61
2015-06-16,25.828338623046875,41.95598602294922,49.80146789550781,2096.2900390625,5880.42
2015-06-17,25.89529037475586,42.159324645996094,49.92416000366211,2100.43994140625,5874.71
2015-06-18,26.194355010986328,42.67251205444336,50.45810317993164,2121.239990234375,5978.68
2015-06-19,26.08722686767578,42.59883117675781,50.17668533325195,2109.989990234375,5942.27
2015-06-22,26.254610061645508,42.84120178222656,50.46532440185547,2122.85009765625,5996.02
2015-06-23,26.254610061645508,42.889678955078125,50.42924118041992,2124.199951171875,5982.27
2015-06-24,26.073442459106445,42.45341491699219,50.05403137207031,2108.580078125,5959.05
2015-06-25,26.030895233154297,42.42433166503906,49.85920715332031,2102.31005859375,5940.68
2015-06-26,25.981630325317383,42.47280502319336,49.94651412963867,2101.489990234375,5940.1
2015-06-29,25.41506576538086,41.54210662841797,48.986270904541016,2057.639892578125,5885.45
2015-06-30,25.497915267944336,41.74569320678711,48.971736907958984,2063.110107421875,5831.42
2015-07-01,25.694984436035156,42.02684783935547,49.2990608215332,2077.419921875,5895.31
2015-07-02,25.681547164916992,41.93959426879883,49.313636779785156,2076.780029296875,5921.17
2015-07-06,25.639009475708008,41.871726989746094,49.15359115600586,2068.760009765625,5911.78
2015-07-07,25.789045333862305,42.05592727661133,49.52457809448242,2081.340087890625,5923.79
2015-07-08,25.37474822998047,41.260963439941406,48.83351135253906,2046.6800537109375,5917.88
2015-07-09,25.40162467956543,41.425758361816406,48.86259841918945,2051.31005859375,5937.28
2015-07-10,25.748727798461914,42.04623031616211,49.379085540771484,2076.6201171875,5975.2
2015-07-13,26.07568359375,42.55036163330078,49.83738708496094,2099.60009765625,6007.29
2015-07-14,26.187658309936523,42.802425384521484,49.997413635253906,2108.949951171875,6030.34
2015-07-15,26.198854446411133,42.734554290771484,49.902862548828125,2107.39990234375,6030.93
2015-07-16,26.44742202758789,42.94784927368164,50.273860931396484,2124.2900390625,6067.81
2015-07-17,26.577314376831055,42.83150100708008,50.03379440307617,2126.639892578125,6055.2
2015-07-20,26.657934188842773,42.96723937988281,49.997413635253906,2128.280029296875,6053.04
2015-07-21,26.588510513305664,42.734554290771484,49.713722229003906,2119.2099609375,6003.95
2015-07-22,26.465335845947266,42.83150100708008,49.568241119384766,2114.14990234375,6007.19
2015-07-23,26.3287353515625,42.705482482910156,49.30633544921875,2102.14990234375,5984.35
2015-07-24,26.10479736328125,42.259521484375,48.818973541259766,2079.64990234375,5942.32
2015-07-27,25.956995010375977,41.832950592041016,48.63710403442383,2067.639892578125,5933.28
2015-07-28,26.268272399902344,42.40494155883789,49.18268585205078,2093.25,5969.59
2015-07-29,26.422792434692383,42.589141845703125,49.57551956176758,2108.570068359375,6009.92
2015-07-30,26.4451847076416,42.69578170776367,49.59733200073242,2108.6298828125,6034.14
2015-07-31,26.43846321105957,42.75395584106445,49.488216400146484,2103.840087890625,6047.87
2015-08-03,26.39143943786621,42.56974792480469,49.34272003173828,2098.0400390625,6033.13
2015-08-04,26.330978393554688,42.66670608520508,49.24814224243164,2093.320068359375,6055.86
2015-08-05,26.425033569335938,42.94784927368164,49.45909881591797,2099.840087890625,6078.06
2015-08-06,26.124948501586914,42.22074508666992,49.226322174072266,2083.56005859375,6010.81
2015-08-07,26.102556228637695,42.22074508666992,49.04447937011719,2077.570068359375,6019.21
2015-08-10,26.384727478027344,42.6085319519043,49.670074462890625,2104.179931640625,6067.51
2015-08-11,26.138395309448242,42.152870178222656,49.24814224243164,2084.070068359375,6041.59
2015-08-12,26.18541145324707,42.10440444946289,49.33544921875,2086.050048828125,6015.65
2015-08-13,26.174213409423828,42.3273811340332,49.24814224243164,2083.389892578125,6072.38
2015-08-14,26.268272399902344,42.52128219604492,49.466392517089844,2091.5400390625,6085.99
2015-08-17,26.4451847076416,42.8606071472168,49.6409797668457,2102.43994140625,6111.88
2015-08-18,26.375768661499023,42.69578170776367,49.48092269897461,2096.919921875,6117.26
2015-08-19,26.210054397583008,42.54067611694336,49.0662956237793,2079.610107421875,6077.43
2015-08-20,25.62108039855957,41.48393630981445,48.26609420776367,2035.72998046875,6049.99
2015-08-21,24.754426956176758,40.09758758544922,46.92760467529297,1970.8900146484375,5846.66
2015-08-24,23.739978790283203,38.682151794433594,44.694332122802734,1893.2099609375,5760.84
2015-08-25,23.603376388549805,38.594886779785156,44.265140533447266,1867.6099853515625,5697.91
2015-08-26,24.52153205871582,39.77765655517578,45.872806549072266,1940.510009765625,5550.9
2015-08-27,25.106019973754883,40.718055725097656,46.93487548828125,1987.6600341796875,5797.16
2015-08-28,25.085866928100586,40.78591537475586,46.95669174194336,1988.8699951171875,5810.09
2015-08-31,24.814889907836914,40.2720947265625,46.68753433227539,1972.1800537109375,5773.39
2015-09-01,24.084854125976562,39.21535110473633,45.2835693359375,1913.8499755859375,5629.24
2015-09-02,24.62006950378418,40.00064468383789,45.989200592041016,1948.8599853515625,5657.29
2015-09-03,24.582000732421875,40.068504333496094,46.14196014404297,1951.1300048828125,5737.37
2015-09-04,24.24832534790039,39.58375930786133,45.407230377197266,1921.219970703125,5632.11
2015-09-08,24.848485946655273,40.60171127319336,46.520225524902344,1969.4100341796875,5723.43
2015-09-09,24.52153205871582,40.19453048706055,45.86552810668945,1942.0400390625,5764.7
2015-09-10,24.680540084838867,40.36903762817383,46.02555465698242,1952.2900390625,5697.86
2015-09-11,24.823856353759766,40.640480041503906,46.1201286315918,1961.050048828125,5724.44
2015-09-14,24.727561950683594,40.46599197387695,45.981929779052734,1953.030029296875,5686.47
2015-09-15,25.03883171081543,40.921630859375,46.60752487182617,1978.0899658203125,5741.76
2015-09-16,25.220232009887695,41.31912612915039,47.06581115722656,1995.31005859375,5800.23
2015-09-17,25.23590660095215,41.309425354003906,46.94942855834961,1990.199951171875,5817.58
2015-09-18,24.891035079956055,40.749610900878906,46.23652267456055,1958.030029296875,5762.28
2015-09-21,24.982847213745117,40.77872848510742,46.43293762207031,1966.969970703125,5783.49
2015-09-22,24.667097091674805,40.24509048461914,45.916446685791016,1942.739990234375,5720.37
2015-09-23,24.64470100402832,40.17716598510742,45.76826095581055,1938.760009765625,5713.29
2015-09-24,24.543922424316406,39.81818389892578,45.74626541137695,1932.239990234375,5693.72
2015-09-25,24.44947624206543,39.75996780395508,45.91499328613281,1931.3399658203125,5735.44
2015-09-28,23.78156852722168,38.41136169433594,45.02735137939453,1881.77001953125,5631.55
2015-09-29,23.743331909179688,38.16880416870117,45.196067810058594,1884.0899658203125,5611.11
2015-09-30,24.242584228515625,38.983787536621094,45.959007263183594,1920.030029296875,5650.94
2015-10-01,24.35726547241211,39.090518951416016,45.91499328613281,1923.8199462890625,5661.97
2015-10-02,24.728328704833984,39.61444091796875,46.55320358276367,1951.3599853515625,5790.03
2015-10-05,25.110639572143555,40.01222610473633,47.565528869628906,1987.050048828125,5865.54
2015-10-06,24.966707229614258,39.449493408203125,47.5802116394043,1979.9200439453125,5835.22
2015-10-07,25.15336799621582,39.68236541748047,48.0276985168457,1995.8299560546875,5854.36
2015-10-08,25.34451675415039,40.02194595336914,48.53388595581055,2013.4300537109375,5888.27
2015-10-09,25.432218551635742,40.20628356933594,48.438514709472656,2014.8900146484375,5948.01
2015-10-12,25.49518394470215,40.507057189941406,48.379825592041016,2017.4599609375,5959.53
2015-10-13,25.30404281616211,40.09955978393555,48.1083984375,2003.68994140625,5956.47
2015-10-14,25.196090698242188,39.70176696777344,47.94700241088867,1994.239990234375,5922.81
2015-10-15,25.567153930664062,40.25478744506836,48.592552185058594,2023.8599853515625,5909.92
2015-10-16,25.697587966918945,40.47793960571289,48.88599395751953,2033.1099853515625,5993.09
2015-10-19,25.77854347229004,40.65259552001953,48.783294677734375,2033.6600341796875,5994.05
2015-10-20,25.711082458496094,40.45853805541992,48.73194122314453,2030.77001953125,5987.04
2015-10-21,25.562652587890625,40.17716598510742,48.52653884887695,2018.93994140625,5965.38
2015-10-22,25.95395278930664,40.59436798095703,49.49488067626953,2052.510009765625,6066.6
2015-10-23,26.3857364654541,40.79812240600586,49.93501281738281,2075.14990234375,6069.22
2015-10-26,26.37674331665039,41.00185775756836,49.751625061035156,2071.179931640625,6067.52
2015-10-27,26.367748260498047,40.933956146240234,49.55356216430664,2065.889892578125,6062.48
2015-10-28,26.62411117553711,41.45785903930664,50.096412658691406,2090.35009765625,6098.4
2015-10-29,26.660099029541016,41.545204162597656,49.9570198059082,2089.409912109375,6092.19
2015-10-30,26.534160614013672,41.516090393066406,49.824981689453125,2079.360107421875,6068.19
2015-11-02,26.819766998291016,41.904170989990234,50.36783981323242,2104.050048828125,6111.21
2015-11-03,26.866985321044922,41.778045654296875,50.51456069946289,2109.7900390625,6114.27
2015-11-04,26.840003967285156,41.63251495361328,50.38249969482422,2102.31005859375,6093.16
2015-11-05,26.772537231445312,41.6616096496582,50.228450775146484,2099.929931640625,6062.9
2015-11-06,26.750045776367188,41.651920318603516,50.140419006347656,2099.199951171875,6014.36
2015-11-09,26.507173538208008,41.127994537353516,49.641578674316406,2078.580078125,5970.61
2015-11-10,26.513925552368164,41.29293441772461,49.751625061035156,2081.719970703125,5983.03
2015-11-11,26.446453094482422,41.11830139160156,49.71493148803711,2075.0,5985.35
2015-11-12,26.124866485595703,40.390621185302734,48.996036529541016,2045.969970703125,5915.68
2015-11-13,25.758304595947266,39.9249267578125,48.62924575805664,2023.0400390625,5859.45
2015-11-16,26.102373123168945,40.30330276489258,49.377506256103516,2053.18994140625,5949.9
2015-11-17,26.124866485595703,40.283905029296875,49.23811340332031,2050.43994140625,5928.52
2015-11-18,26.565645217895508,40.97276306152344,49.85432434082031,2083.580078125,5989.22
2015-11-19,26.545398712158203,40.992164611816406,49.96437072753906,2081.239990234375,5999.0
2015-11-20,26.72756004333496,41.234718322753906,50.00104904174805,2089.169921875,6016.32
2015-11-23,26.698326110839844,41.33174514770508,49.942359924316406,2086.590087890625,6023.64
2015-11-24,26.6893310546875,41.33174514770508,50.11107635498047,2089.139892578125,6022.58
2015-11-25,26.71631622314453,41.486976623535156,50.015708923339844,2088.8701171875,6018.63
2015-11-27,26.73430633544922,41.564598083496094,50.07440948486328,2090.110107421875,6023.13
2015-11-30,26.579137802124023,41.24442672729492,49.93501281738281,2080.409912109375,5999.2
2015-12-01,26.853490829467773,41.50638198852539,50.37516403198242,2102.6298828125,6063.97
2015-12-02,26.6308536529541,41.24442672729492,49.81031036376953,2079.510009765625,6011.13
2015-12-03,26.21482276916504,40.58467102050781,49.179420471191406,2049.6201171875,5933.68
2015-12-04,26.77028465270996,41.36085510253906,50.05238342285156,2091.68994140625,6059.62
2015-12-07,26.637605667114258,41.157108306884766,49.72227096557617,2077.070068359375,6037.69
2015-12-08,26.565645217895508,41.13770294189453,49.26746368408203,2063.590087890625,6003.84
2015-12-09,26.28003692626953,40.66228485107422,49.12807083129883,2047.6199951171875,5963.72
2015-12-10,26.354251861572266,40.73991012573242,49.201419830322266,2052.22998046875,5969.61
2015-12-11,25.823522567749023,39.983116149902344,48.35047912597656,2012.3699951171875,5877.07
2015-12-14,25.98993682861328,40.128665924072266,48.6439094543457,2021.93994140625,5913.55
2015-12-15,26.178836822509766,40.312992095947266,49.24543762207031,2043.4100341796875,5971.07
2015-12-16,26.57464027404785,40.8369255065918,49.93501281738281,2073.070068359375,6061.76
2015-12-17,26.19907569885254,40.33241271972656,49.26746368408203,2041.8900146484375,5972.95
2015-12-18,25.684091567993164,39.75572967529297,48.42384338378906,2005.550048828125,5876.47
2015-12-21,25.922468185424805,39.979026794433594,48.74143600463867,2021.1500244140625,5921.03
2015-12-22,26.111370086669922,40.20231628417969,49.259639739990234,2038.969970703125,5968.37
2015-12-23,26.34075164794922,40.54209899902344,49.999935150146484,2064.2900390625,6036.37
2015-12-24,26.304845809936523,40.43532180786133,49.85927963256836,2060.989990234375,6030.38
2015-12-28,26.304845809936523,40.493568420410156,49.73343276977539,2056.5,6030.61
2015-12-29,26.62555503845215,40.8721809387207,50.20722579956055,2078.360107421875,6085.79
2015-12-30,26.440357208251953,40.61979293823242,49.903709411621094,2063.360107421875,6045.94
2015-12-31,26.153522491455078,40.16349411010742,49.41509246826172,2043.93994140625,5982.9
2016-01-04,25.690528869628906,39.289737701416016,48.8228645324707,2012.6600341796875,5907.08
2016-01-05,25.740222930908203,39.40623474121094,49.06715774536133,2016.7099609375,5953.32
2016-01-06,25.457904815673828,38.959651947021484,48.423095703125,1990.260009765625,5903.87
2016-01-07,24.81197166442871,38.02762985229492,47.37928009033203,1943.0899658203125,5795.43
2016-01-08,24.57257080078125,37.59077072143555,46.84624481201172,1922.030029296875,5743.34
2016-01-11,24.64032745361328,37.483978271484375,46.89807891845703,1923.6700439453125,5752.36
2016-01-12,24.89102554321289,37.91114807128906,47.149776458740234,1938.6800537109375,5785.16
2016-01-13,24.195398330688477,36.784969329833984,46.26881408691406,1890.280029296875,5685.98
2016-01-14,24.590633392333984,37.22184753417969,47.11276626586914,1921.8399658203125,5776.9
2016-01-15,24.044078826904297,36.639347076416016,46.202186584472656,1880.3299560546875,5677.3
2016-01-19,24.111841201782227,36.649051666259766,46.19480514526367,1881.3299560546875,5715.79
2016-01-20,23.924373626708984,36.58110046386719,45.535919189453125,1859.3299560546875,5635.25
2016-01-21,23.994396209716797,36.484012603759766,45.83944320678711,1868.989990234375,5668.08
2016-01-22,24.543212890625,37.348060607910156,46.69819259643555,1906.9000244140625,5786.79
2016-01-25,24.247343063354492,36.72672653198242,46.039329528808594,1877.0799560546875,5728.91
2016-01-26,24.486745834350586,37.10535430908203,46.80923080444336,1903.6300048828125,5805.6
2016-01-27,24.086990356445312,36.52285385131836,46.572349548339844,1882.949951171875,5784.08
2016-01-28,24.247343063354492,36.464595794677734,46.88328170776367,1893.3599853515625,5797.37
2016-01-29,24.800674438476562,37.25096893310547,48.023338317871094,1940.239990234375,5926.57
2016-02-01,24.854881286621094,37.44514083862305,47.90488815307617,1939.3800048828125,5947.35
2016-02-02,24.43480110168457,36.7364387512207,47.1275634765625,1903.030029296875,5866.57
2016-02-03,24.448354721069336,36.823814392089844,47.601356506347656,1912.530029296875,5894.79
2016-02-04,24.403181076049805,36.72672653198242,47.67538833618164,1915.449951171875,5882.48
2016-02-05,23.745956420898438,35.70734786987305,47.19419860839844,1880.050048828125,5808.47
2016-02-08,23.35072135925293,34.88212966918945,46.97211456298828,1853.43994140625,5756.79
2016-02-09,23.418472290039062,35.01805877685547,46.9202880859375,1852.2099609375,5764.87
2016-02-10,23.497520446777344,35.3287239074707,46.72040939331055,1851.8599853515625,5777.29
2016-02-11,23.29425811767578,35.066593170166016,46.14297103881836,1829.0799560546875,5736.04
2016-02-12,23.66238784790039,35.755889892578125,47.053531646728516,1864.780029296875,5815.79
2016-02-16,24.096027374267578,36.50343704223633,47.734619140625,1895.5799560546875,5895.6
2016-02-17,24.536434173583984,37.085933685302734,48.334251403808594,1926.8199462890625,5972.93
2016-02-18,24.362525939941406,36.852928161621094,48.341670989990234,1917.8299560546875,5989.86
2016-02-19,24.430280685424805,37.047088623046875,48.22321701049805,1917.780029296875,5987.46
2016-02-22,24.74647331237793,37.44514083862305,48.800655364990234,1945.5,6051.86
2016-02-23,24.477718353271484,37.18302536010742,48.23802185058594,1921.27001953125,6028.23
2016-02-24,24.606447219848633,37.503395080566406,48.37868118286133,1929.800048828125,6059.0
2016-02-25,24.904563903808594,37.979095458984375,48.91910171508789,1951.699951171875,6126.51
2016-02-26,24.83681869506836,37.949981689453125,48.652584075927734,1948.050048828125,6072.63
2016-02-29,24.61774444580078,37.61018371582031,48.26762390136719,1932.22998046875,6047.44
2016-03-01,25.256900787353516,38.54219055175781,49.23003005981445,1978.3499755859375,6140.01
2016-03-02,25.28399658203125,38.551902770996094,49.60016632080078,1986.449951171875,6160.96
2016-03-03,25.299816131591797,38.629554748535156,49.80005645751953,1993.4000244140625,6173.94
2016-03-04,25.358531951904297,38.69751739501953,49.99253845214844,1999.989990234375,6183.82
2016-03-07,25.250125885009766,38.56159973144531,50.21461868286133,2001.760009765625,6180.14
2016-03-08,25.06266975402832,38.25092697143555,49.792667388916016,1979.260009765625,6155.73
2016-03-09,25.204946517944336,38.25092697143555,50.110992431640625,1989.260009765625,6176.79
2016-03-10,25.19591522216797,38.270355224609375,50.096168518066406,1989.5699462890625,6179.85
2016-03-11,25.613744735717773,38.87227249145508,50.70322036743164,2022.18994140625,6245.66
2016-03-14,25.62729263305664,38.83344268798828,50.58479690551758,2019.6400146484375,6243.38
2016-03-15,25.622777938842773,38.70722579956055,50.50127410888672,2015.9300537109375,6239.28
2016-03-16,25.785381317138672,38.93052291870117,50.77713394165039,2027.219970703125,6285.26
2016-03-17,25.875732421875,39.12468719482422,51.246788024902344,2040.5899658203125,6306.32
2016-03-18,25.907344818115234,39.25090026855469,51.351165771484375,2049.580078125,6321.37
2016-03-21,25.984140396118164,39.202369689941406,51.3809928894043,2051.60009765625,6308.28
2016-03-22,26.01575469970703,39.30914306640625,51.306434631347656,2049.800048828125,6297.09
2016-03-23,25.890846252441406,38.969356536865234,51.00078582763672,2036.7099609375,6271.61
2016-03-24,25.8953800201416,38.88197708129883,51.00822067260742,2035.93994140625,6274.98
2016-03-28,25.8953800201416,38.94023132324219,51.01568603515625,2037.050048828125,6288.43
2016-03-29,26.224092483520508,39.49361038208008,51.410823822021484,2055.010009765625,6362.65
2016-03-30,26.3442440032959,39.63922119140625,51.5897331237793,2063.949951171875,6373.05
2016-03-31,26.271696090698242,39.59069061279297,51.47045135498047,2059.739990234375,6368.18
2016-04-01,26.53919792175293,39.988731384277344,51.701568603515625,2072.780029296875,6411.51
2016-04-04,26.45985984802246,39.551856994628906,51.53010177612305,2066.1298828125,6394.27
2016-04-05,26.21502113342285,39.260597229003906,51.0604133605957,2045.1700439453125,6332.25
2016-04-06,26.53466033935547,39.600406646728516,51.47045135498047,2066.659912109375,6383.28
2016-04-07,26.226360321044922,39.21205520629883,50.99331283569336,2041.9100341796875,6338.38
2016-04-08,26.242225646972656,39.31885528564453,51.17224884033203,2047.5999755859375,6355.26
2016-04-11,26.13114356994629,39.047019958496094,51.075321197509766,2041.989990234375,6342.38
2016-04-12,26.332902908325195,39.299434661865234,51.55246353149414,2061.719970703125,6382.05
2016-04-13,26.561866760253906,39.67805480957031,51.93267059326172,2082.419921875,6389.7
2016-04-14,26.557331085205078,39.580989837646484,51.89540100097656,2082.780029296875,6372.21
2016-04-15,26.557331085205078,39.746028900146484,51.86556625366211,2080.72998046875,6386.21
2016-04-18,26.716020584106445,39.998443603515625,52.23087692260742,2094.340087890625,6420.27
2016-04-19,26.659347534179688,39.95961380004883,52.521610260009766,2100.800048828125,6442.18
2016-04-20,26.654813766479492,39.94990158081055,52.40234375,2102.39990234375,6411.74
2016-04-21,26.564130783081055,39.532440185546875,52.007225036621094,2091.47998046875,6346.18
2016-04-22,26.38730812072754,39.629512786865234,52.08921813964844,2091.580078125,6352.71
2016-04-25,26.40091323852539,39.59069061279297,52.037052154541016,2087.7900390625,6359.08
2016-04-26,26.371437072753906,39.76544952392578,52.17869567871094,2091.699951171875,6364.73
2016-04-27,26.296632766723633,39.82368850708008,52.48435592651367,2095.14990234375,6392.79
